"turn","color","output","condition","time","score","note"
"BR03","azzurro","ccr","pre","5",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","6",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","7",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","8",10,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","9",10,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","10",10,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","11",10,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","12",10,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","13",10,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","14",10,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","15",100,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","16",100,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","17",100,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","18",100,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","19",100,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","20",100,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","21",100,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","22",100,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","23",100,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","24",100,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","25",100,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","26",100,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","27",100,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","ccr","pre","28",100,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","0",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","1",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","2",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","3",3,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","4",4,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","5",5,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","6",6,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","7",7,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","8",8,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","9",9,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","10",10,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","11",11,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","12",12,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","13",13,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","14",14,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","15",15,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","16",16,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","17",17,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","18",18,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","19",19,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","20",20,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","21",21,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","22",22,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","23",23,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","24",24,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","25",25,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","26",26,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","27",27,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","daysurvived","pre","28",28,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","0",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","1",40,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","2",80,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","3",120,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","4",160,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","5",200,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","6",240,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","7",280,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","8",360,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","9",440,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","10",520,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","11",600,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","12",680,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","13",760,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","14",840,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","15",920,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","16",1000,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","17",1080,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","18",1160,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","19",1200,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","20",1240,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","21",1240,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","22",1440,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","23",1640,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","24",1800,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","25",1920,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","26",2040,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","27",2160,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","energiaaquisita","pre","28",2200,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","0",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","1",40,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","2",40,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","3",40,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","4",40,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","5",40,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","6",40,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","7",40,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","8",80,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","9",80,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","10",80,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","11",80,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","12",80,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","13",80,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","14",80,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","15",80,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","16",80,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","17",80,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","18",80,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","19",40,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","20",40,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","21",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","22",200,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","23",200,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","24",160,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","25",120,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","26",120,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","27",120,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","giornaliero","pre","28",40,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","0",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","1",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","2",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","3",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","4",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","5",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","6",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","7",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","8",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","9",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","10",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","11",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","12",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","13",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","14",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","15",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","16",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","17",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","18",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","19",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","20",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","21",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","22",5,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","23",5,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","24",4,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","25",3,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","26",3,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","27",3,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","mucche","pre","28",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","0",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","1",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","2",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","3",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","4",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","5",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","6",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","7",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","8",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","9",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","10",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","11",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","12",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","13",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","14",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","15",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","16",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","17",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","18",0,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","19",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","20",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","21",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","22",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","23",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","24",3,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","25",4,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","26",4,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","27",4,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheperse","pre","28",6,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","0",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","1",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","2",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","3",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","4",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","5",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","6",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","7",1,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","8",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","9",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","10",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","11",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","12",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","13",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","14",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","15",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","16",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","17",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","18",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","19",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","20",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","21",2,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","22",5,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","23",5,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","24",5,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","25",5,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","26",5,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","27",5,"no malus, rinnovo energetico 0.35"
"BR03","azzurro","muccheslider","pre","28",5,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","0",10,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","1",40,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","2",70,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","3",100,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","4",130,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","5",160,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","6",190,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","7",220,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","8",270,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","9",330,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","10",390,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","11",450,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","12",510,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","13",570,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","14",630,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","15",600,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","16",630,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","17",660,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","18",690,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","19",720,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","20",750,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","21",780,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","22",670,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","23",730,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","24",750,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","25",770,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","26",790,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","27",770,"no malus, rinnovo energetico 0.35"
"BR03","blu","capital","pre","28",750,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","0",0,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","1",0,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","2",0,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","3",0,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","4",0,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","5",0,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","6",0,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","7",0,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","8",0,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","9",0,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","10",0,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","11",0,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","12",0,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","13",0,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","14",0,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","15",60,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","16",60,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","17",60,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","18",60,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","19",60,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","20",60,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","21",60,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","22",160,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","23",160,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","24",160,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","25",160,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","26",160,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","27",160,"no malus, rinnovo energetico 0.35"
"BR03","blu","ccr","pre","28",160,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","0",0,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","1",1,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","2",2,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","3",3,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","4",4,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","5",5,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","6",6,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","7",7,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","8",8,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","9",9,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","10",10,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","11",11,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","12",12,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","13",13,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","14",14,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","15",15,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","16",16,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","17",17,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","18",18,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","19",19,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","20",20,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","21",21,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","22",22,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","23",23,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","24",24,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","25",25,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","26",26,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","27",27,"no malus, rinnovo energetico 0.35"
"BR03","blu","daysurvived","pre","28",28,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","0",0,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","1",40,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","2",80,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","3",120,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","4",160,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","5",200,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","6",240,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","7",280,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","8",360,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","9",440,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","10",520,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","11",600,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","12",680,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","13",760,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","14",840,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","15",880,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","16",920,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","17",960,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","18",1000,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","19",1040,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","20",1080,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","21",1120,"no malus, rinnovo energetico 0.35"
"BR03","blu","energiaaquisita","pre","22",1200,"no malus, rinnovo energetico 0.35"
