"turn","color","output","condition","time","score","note"
"BR05","azzurro","capital","pre","0",10,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","1",40,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","2",70,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","3",100,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","4",130,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","5",160,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","6",190,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","7",220,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","8",270,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","9",360,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","10",450,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","11",500,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","12",550,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","13",600,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","14",650,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","15",690,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","16",840,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","17",990,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","18",1100,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","19",1210,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","20",1280,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","21",1350,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","22",1340,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","23",1580,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","24",1780,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","25",1980,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","26",2140,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","27",2220,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","28",2300,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","29",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","30",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","31",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","32",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","33",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","34",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","capital","pre","35",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","0",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","1",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","2",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","3",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","4",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","5",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","6",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","7",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","8",20,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","9",20,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","10",20,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","11",20,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","12",20,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","13",20,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","14",20,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","15",80,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","16",80,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","17",80,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","18",80,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","19",80,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","20",80,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","21",80,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","22",200,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","23",200,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","24",200,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","25",200,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","26",200,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","27",200,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","28",200,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","29",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","30",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","31",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","32",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","33",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","34",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","ccr","pre","35",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","0",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","1",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","2",2,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","3",3,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","4",4,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","5",5,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","6",6,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","7",7,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","8",8,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","9",9,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","10",10,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","11",11,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","12",12,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","13",13,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","14",14,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","15",15,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","16",16,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","17",17,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","18",18,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","19",19,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","20",20,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","21",21,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","22",22,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","23",23,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","24",24,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","25",25,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","26",26,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","27",27,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","28",28,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","29",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","30",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","31",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","32",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","33",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","34",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","daysurvived","pre","35",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","0",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","1",40,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","2",80,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","3",120,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","4",160,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","5",200,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","6",240,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","7",280,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","8",400,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","9",520,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","10",640,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","11",720,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","12",800,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","13",880,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","14",960,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","15",1160,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","16",1360,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","17",1560,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","18",1720,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","19",1880,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","20",2000,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","21",2120,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","22",2440,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","23",2760,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","24",3040,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","25",3320,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","26",3560,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","27",3720,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","28",3880,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","29",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","30",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","31",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","32",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","33",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","34",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","energiaaquisita","pre","35",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","0",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","1",40,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","2",40,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","3",40,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","4",40,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","5",40,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","6",40,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","7",40,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","8",120,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","9",120,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","10",120,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","11",80,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","12",80,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","13",80,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","14",80,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","15",200,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","16",200,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","17",200,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","18",160,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","19",160,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","20",120,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","21",120,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","22",320,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","23",320,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","24",280,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","25",280,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","26",240,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","27",160,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","28",160,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","29",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","30",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","31",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","32",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","33",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","34",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","giornaliero","pre","35",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","0",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","1",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","2",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","3",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","4",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","5",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","6",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","7",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","8",3,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","9",3,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","10",3,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","11",2,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","12",2,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","13",2,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","14",2,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","15",5,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","16",5,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","17",5,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","18",4,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","19",4,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","20",3,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","21",3,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","22",8,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","23",8,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","24",7,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","25",7,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","26",6,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","27",4,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","28",4,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","29",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","30",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","31",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","32",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","33",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","34",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","mucche","pre","35",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","0",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","1",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","2",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","3",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","4",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","5",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","6",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","7",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","8",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","9",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","10",0,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","11",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","12",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","13",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","14",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","15",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","16",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","17",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","18",2,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","19",2,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","20",3,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","21",3,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","22",3,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","23",3,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","24",4,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","25",4,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","26",5,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","27",7,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","28",7,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","29",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","30",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","31",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","32",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","33",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","34",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheperse","pre","35",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","0",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","1",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","2",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","3",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","4",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","5",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","6",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","7",1,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","8",3,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","9",3,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","10",3,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","11",3,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","12",3,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","13",3,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","14",3,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","15",5,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","16",5,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","17",5,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","18",5,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","19",5,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","20",5,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","21",5,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","22",8,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","23",8,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","24",8,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","25",8,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","26",8,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","27",8,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","28",8,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","29",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","30",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","31",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","32",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","33",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","34",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","azzurro","muccheslider","pre","35",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","0",10,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","1",40,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","2",70,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","3",100,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","4",130,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","5",160,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","6",190,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","7",220,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","8",210,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","9",240,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","10",270,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","11",300,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","12",330,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","13",360,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","14",390,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","15",370,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","16",400,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","17",430,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","18",460,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","19",490,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","20",520,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","21",510,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","22",450,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","23",510,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","24",570,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","25",630,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","26",650,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","27",670,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","28",690,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","29",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","30",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","31",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","32",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","33",NA,"no malus, rinene 0.35, orig BR04A"
"BR05","blu","capital","pre","34",NA,"no malus, rinene 0.35, orig BR04A"
