"turn","color","output","condition","time","score","note"
"BR01","blu","mucche","pre","12",1,"used malus 100 Euro costante"
"BR01","blu","mucche","pre","13",1,"used malus 100 Euro costante"
"BR01","blu","mucche","pre","14",1,"used malus 100 Euro costante"
"BR01","blu","mucche","pre","15",3,"used malus 100 Euro costante"
"BR01","blu","mucche","pre","16",3,"used malus 100 Euro costante"
"BR01","blu","mucche","pre","17",1,"used malus 100 Euro costante"
"BR01","blu","mucche","pre","18",NA,"used malus 100 Euro costante"
"BR01","blu","mucche","pre","19",NA,"used malus 100 Euro costante"
"BR01","blu","mucche","pre","20",NA,"used malus 100 Euro costante"
"BR01","blu","mucche","pre","21",NA,"used malus 100 Euro costante"
"BR01","blu","mucche","pre","22",NA,"used malus 100 Euro costante"
"BR01","blu","mucche","pre","23",NA,"used malus 100 Euro costante"
"BR01","blu","mucche","pre","24",NA,"used malus 100 Euro costante"
"BR01","blu","mucche","pre","25",NA,"used malus 100 Euro costante"
"BR01","blu","mucche","pre","26",NA,"used malus 100 Euro costante"
"BR01","blu","mucche","pre","27",NA,"used malus 100 Euro costante"
"BR01","blu","mucche","pre","28",NA,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","0",0,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","1",0,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","2",0,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","3",0,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","4",0,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","5",0,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","6",0,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","7",0,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","8",0,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","9",1,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","10",1,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","11",1,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","12",1,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","13",1,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","14",1,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","15",1,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","16",1,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","17",3,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","18",NA,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","19",NA,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","20",NA,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","21",NA,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","22",NA,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","23",NA,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","24",NA,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","25",NA,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","26",NA,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","27",NA,"used malus 100 Euro costante"
"BR01","blu","muccheperse","pre","28",NA,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","0",1,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","1",1,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","2",1,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","3",1,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","4",1,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","5",1,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","6",1,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","7",1,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","8",2,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","9",2,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","10",2,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","11",2,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","12",2,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","13",2,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","14",2,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","15",3,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","16",3,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","17",3,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","18",NA,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","19",NA,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","20",NA,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","21",NA,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","22",NA,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","23",NA,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","24",NA,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","25",NA,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","26",NA,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","27",NA,"used malus 100 Euro costante"
"BR01","blu","muccheslider","pre","28",NA,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","0",10,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","1",40,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","2",70,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","3",100,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","4",130,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","5",160,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","6",190,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","7",220,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","8",340,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","9",580,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","10",680,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","11",880,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","12",1080,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","13",1140,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","14",1300,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","15",1380,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","16",1400,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","17",1480,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","18",1370,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","19",1190,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","20",1210,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","21",1090,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","22",800,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","23",960,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","24",930,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","25",670,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","26",310,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","27",250,"used malus 100 Euro costante"
"BR01","giallo","capital","pre","28",50,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","0",0,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","1",0,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","2",0,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","3",0,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","4",0,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","5",0,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","6",0,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","7",0,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","8",50,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","9",50,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","10",50,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","11",50,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","12",50,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","13",50,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","14",50,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","15",180,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","16",180,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","17",180,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","18",180,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","19",180,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","20",180,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","21",180,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","22",510,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","23",510,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","24",510,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","25",510,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","26",510,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","27",510,"used malus 100 Euro costante"
"BR01","giallo","ccr","pre","28",510,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","0",0,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","1",1,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","2",2,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","3",3,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","4",4,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","5",5,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","6",6,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","7",7,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","8",8,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","9",9,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","10",10,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","11",11,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","12",12,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","13",13,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","14",14,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","15",15,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","16",16,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","17",17,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","18",18,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","19",19,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","20",20,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","21",21,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","22",22,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","23",23,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","24",24,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","25",25,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","26",26,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","27",27,"used malus 100 Euro costante"
"BR01","giallo","daysurvived","pre","28",28,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","0",0,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","1",40,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","2",80,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","3",120,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","4",160,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","5",200,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","6",240,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","7",280,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","8",600,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","9",920,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","10",1200,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","11",1480,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","12",1760,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","13",2000,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","14",2240,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","15",2640,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","16",2960,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","17",3240,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","18",3430,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","19",3550,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","20",3670,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","21",3750,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","22",4150,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","23",4510,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","24",4780,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","25",4920,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","26",4960,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","27",5000,"used malus 100 Euro costante"
"BR01","giallo","energiaaquisita","pre","28",5000,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","0",0,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","1",40,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","2",40,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","3",40,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","4",40,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","5",40,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","6",40,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","7",40,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","8",320,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","9",320,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","10",280,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","11",280,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","12",280,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","13",240,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","14",240,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","15",400,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","16",320,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","17",280,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","18",190,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","19",120,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","20",120,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","21",80,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","22",400,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","23",360,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","24",270,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","25",140,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","26",40,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","27",40,"used malus 100 Euro costante"
"BR01","giallo","giornaliero","pre","28",0,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","0",1,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","1",1,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","2",1,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","3",1,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","4",1,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","5",1,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","6",1,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","7",1,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","8",8,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","9",8,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","10",7,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","11",7,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","12",7,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","13",6,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","14",6,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","15",10,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","16",8,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","17",7,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","18",5,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","19",3,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","20",3,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","21",2,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","22",10,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","23",9,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","24",7,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","25",4,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","26",1,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","27",1,"used malus 100 Euro costante"
"BR01","giallo","mucche","pre","28",0,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","0",0,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","1",0,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","2",0,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","3",0,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","4",0,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","5",0,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","6",0,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","7",0,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","8",0,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","9",0,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","10",1,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","11",1,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","12",1,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","13",2,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","14",2,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","15",2,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","16",4,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","17",5,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","18",7,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","19",9,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","20",9,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","21",10,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","22",10,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","23",11,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","24",13,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","25",16,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","26",19,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","27",19,"used malus 100 Euro costante"
"BR01","giallo","muccheperse","pre","28",20,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","0",1,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","1",1,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","2",1,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","3",1,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","4",1,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","5",1,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","6",1,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","7",1,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","8",8,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","9",8,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","10",8,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","11",8,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","12",8,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","13",8,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","14",8,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","15",10,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","16",10,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","17",10,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","18",10,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","19",10,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","20",10,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","21",10,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","22",10,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","23",10,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","24",10,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","25",10,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","26",10,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","27",10,"used malus 100 Euro costante"
"BR01","giallo","muccheslider","pre","28",10,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","0",10,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","1",40,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","2",70,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","3",100,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","4",130,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","5",160,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","6",190,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","7",220,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","8",180,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","9",330,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","10",200,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","11",270,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","12",340,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","13",410,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","14",200,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","15",230,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","16",290,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","17",350,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","18",410,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","19",190,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","20",170,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","21",150,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","22",290,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","23",570,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","24",110,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","25",NA,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","26",NA,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","27",NA,"used malus 100 Euro costante"
"BR01","rosa","capital","pre","28",NA,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","0",0,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","1",0,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","2",0,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","3",0,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","4",0,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","5",0,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","6",0,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","7",0,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","8",150,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","9",150,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","10",150,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","11",150,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","12",150,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","13",150,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","14",150,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","15",20,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","16",20,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","17",20,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","18",20,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","19",20,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","20",20,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","21",20,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","22",140,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","23",140,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","24",140,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","25",NA,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","26",NA,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","27",NA,"used malus 100 Euro costante"
"BR01","rosa","ccr","pre","28",NA,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","0",0,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","1",1,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","2",2,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","3",3,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","4",4,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","5",5,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","6",6,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","7",7,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","8",8,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","9",9,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","10",10,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","11",11,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","12",12,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","13",13,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","14",14,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","15",15,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","16",16,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","17",17,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","18",18,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","19",19,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","20",20,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","21",21,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","22",22,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","23",23,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","24",24,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","25",NA,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","26",NA,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","27",NA,"used malus 100 Euro costante"
"BR01","rosa","daysurvived","pre","28",NA,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","0",0,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","1",40,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","2",80,"used malus 100 Euro costante"
