"turn","color","output","condition","time","score","note"
"GE01","azzurro","capital","post",0,10,"genova"
"GE01","azzurro","capital","post",1,40,"genova"
"GE01","azzurro","capital","post",2,70,"genova"
"GE01","azzurro","capital","post",3,100,"genova"
"GE01","azzurro","capital","post",4,130,"genova"
"GE01","azzurro","capital","post",5,160,"genova"
"GE01","azzurro","capital","post",6,190,"genova"
"GE01","azzurro","capital","post",7,220,"genova"
"GE01","azzurro","capital","post",8,240,"genova"
"GE01","azzurro","capital","post",9,300,"genova"
"GE01","azzurro","capital","post",10,360,"genova"
"GE01","azzurro","capital","post",11,420,"genova"
"GE01","azzurro","capital","post",12,480,"genova"
"GE01","azzurro","capital","post",13,500,"genova"
"GE01","azzurro","capital","post",14,520,"genova"
"GE01","azzurro","capital","post",15,530,"genova"
"GE01","azzurro","capital","post",16,620,"genova"
"GE01","azzurro","capital","post",17,710,"genova"
"GE01","azzurro","capital","post",18,760,"genova"
"GE01","azzurro","capital","post",19,810,"genova"
"GE01","azzurro","capital","post",20,820,"genova"
"GE01","azzurro","capital","post",21,810,"genova"
"GE01","azzurro","capital","post",22,950,"genova"
"GE01","azzurro","capital","post",23,1190,"genova"
"GE01","azzurro","capital","post",24,1390,"genova"
"GE01","azzurro","capital","post",25,1460,"genova"
"GE01","azzurro","capital","post",26,1380,"genova"
"GE01","azzurro","capital","post",27,1300,"genova"
"GE01","azzurro","capital","post",28,1220,"genova"
"GE01","azzurro","capital","post",29,1350,"genova"
"GE01","azzurro","capital","post",30,1630,"genova"
"GE01","azzurro","capital","post",31,1750,"genova"
"GE01","azzurro","capital","post",32,1750,"genova"
"GE01","azzurro","capital","post",33,1750,"genova"
"GE01","azzurro","capital","post",34,1710,"genova"
"GE01","azzurro","capital","post",35,1630,"genova"
"GE01","azzurro","ccr","post",0,0,"genova"
"GE01","azzurro","ccr","post",1,0,"genova"
"GE01","azzurro","ccr","post",2,0,"genova"
"GE01","azzurro","ccr","post",3,0,"genova"
"GE01","azzurro","ccr","post",4,0,"genova"
"GE01","azzurro","ccr","post",5,0,"genova"
"GE01","azzurro","ccr","post",6,0,"genova"
"GE01","azzurro","ccr","post",7,0,"genova"
"GE01","azzurro","ccr","post",8,30,"genova"
"GE01","azzurro","ccr","post",9,30,"genova"
"GE01","azzurro","ccr","post",10,30,"genova"
"GE01","azzurro","ccr","post",11,30,"genova"
"GE01","azzurro","ccr","post",12,30,"genova"
"GE01","azzurro","ccr","post",13,30,"genova"
"GE01","azzurro","ccr","post",14,30,"genova"
"GE01","azzurro","ccr","post",15,60,"genova"
"GE01","azzurro","ccr","post",16,60,"genova"
"GE01","azzurro","ccr","post",17,60,"genova"
"GE01","azzurro","ccr","post",18,60,"genova"
"GE01","azzurro","ccr","post",19,60,"genova"
"GE01","azzurro","ccr","post",20,60,"genova"
"GE01","azzurro","ccr","post",21,60,"genova"
"GE01","azzurro","ccr","post",22,30,"genova"
"GE01","azzurro","ccr","post",23,30,"genova"
"GE01","azzurro","ccr","post",24,30,"genova"
"GE01","azzurro","ccr","post",25,30,"genova"
"GE01","azzurro","ccr","post",26,30,"genova"
"GE01","azzurro","ccr","post",27,30,"genova"
"GE01","azzurro","ccr","post",28,30,"genova"
"GE01","azzurro","ccr","post",29,110,"genova"
"GE01","azzurro","ccr","post",30,110,"genova"
"GE01","azzurro","ccr","post",31,110,"genova"
"GE01","azzurro","ccr","post",32,110,"genova"
"GE01","azzurro","ccr","post",33,110,"genova"
"GE01","azzurro","ccr","post",34,110,"genova"
"GE01","azzurro","ccr","post",35,110,"genova"
"GE01","azzurro","daysurvived","post",0,0,"genova"
"GE01","azzurro","daysurvived","post",1,1,"genova"
"GE01","azzurro","daysurvived","post",2,2,"genova"
"GE01","azzurro","daysurvived","post",3,3,"genova"
"GE01","azzurro","daysurvived","post",4,4,"genova"
"GE01","azzurro","daysurvived","post",5,5,"genova"
"GE01","azzurro","daysurvived","post",6,6,"genova"
"GE01","azzurro","daysurvived","post",7,7,"genova"
"GE01","azzurro","daysurvived","post",8,8,"genova"
"GE01","azzurro","daysurvived","post",9,9,"genova"
"GE01","azzurro","daysurvived","post",10,10,"genova"
"GE01","azzurro","daysurvived","post",11,11,"genova"
"GE01","azzurro","daysurvived","post",12,12,"genova"
"GE01","azzurro","daysurvived","post",13,13,"genova"
"GE01","azzurro","daysurvived","post",14,14,"genova"
"GE01","azzurro","daysurvived","post",15,15,"genova"
"GE01","azzurro","daysurvived","post",16,16,"genova"
"GE01","azzurro","daysurvived","post",17,17,"genova"
"GE01","azzurro","daysurvived","post",18,18,"genova"
"GE01","azzurro","daysurvived","post",19,19,"genova"
"GE01","azzurro","daysurvived","post",20,20,"genova"
"GE01","azzurro","daysurvived","post",21,21,"genova"
"GE01","azzurro","daysurvived","post",22,22,"genova"
"GE01","azzurro","daysurvived","post",23,23,"genova"
"GE01","azzurro","daysurvived","post",24,24,"genova"
"GE01","azzurro","daysurvived","post",25,25,"genova"
"GE01","azzurro","daysurvived","post",26,26,"genova"
"GE01","azzurro","daysurvived","post",27,27,"genova"
"GE01","azzurro","daysurvived","post",28,28,"genova"
"GE01","azzurro","daysurvived","post",29,29,"genova"
"GE01","azzurro","daysurvived","post",30,30,"genova"
"GE01","azzurro","daysurvived","post",31,31,"genova"
"GE01","azzurro","daysurvived","post",32,32,"genova"
"GE01","azzurro","daysurvived","post",33,33,"genova"
"GE01","azzurro","daysurvived","post",34,34,"genova"
"GE01","azzurro","daysurvived","post",35,35,"genova"
"GE01","azzurro","energiaaquisita","post",0,0,"genova"
"GE01","azzurro","energiaaquisita","post",1,40,"genova"
"GE01","azzurro","energiaaquisita","post",2,80,"genova"
"GE01","azzurro","energiaaquisita","post",3,120,"genova"
"GE01","azzurro","energiaaquisita","post",4,160,"genova"
"GE01","azzurro","energiaaquisita","post",5,200,"genova"
"GE01","azzurro","energiaaquisita","post",6,240,"genova"
"GE01","azzurro","energiaaquisita","post",7,280,"genova"
"GE01","azzurro","energiaaquisita","post",8,360,"genova"
"GE01","azzurro","energiaaquisita","post",9,440,"genova"
"GE01","azzurro","energiaaquisita","post",10,520,"genova"
"GE01","azzurro","energiaaquisita","post",11,600,"genova"
"GE01","azzurro","energiaaquisita","post",12,680,"genova"
"GE01","azzurro","energiaaquisita","post",13,720,"genova"
"GE01","azzurro","energiaaquisita","post",14,760,"genova"
"GE01","azzurro","energiaaquisita","post",15,880,"genova"
"GE01","azzurro","energiaaquisita","post",16,1000,"genova"
"GE01","azzurro","energiaaquisita","post",17,1120,"genova"
"GE01","azzurro","energiaaquisita","post",18,1200,"genova"
"GE01","azzurro","energiaaquisita","post",19,1280,"genova"
"GE01","azzurro","energiaaquisita","post",20,1320,"genova"
"GE01","azzurro","energiaaquisita","post",21,1360,"genova"
"GE01","azzurro","energiaaquisita","post",22,1680,"genova"
"GE01","azzurro","energiaaquisita","post",23,2000,"genova"
"GE01","azzurro","energiaaquisita","post",24,2280,"genova"
"GE01","azzurro","energiaaquisita","post",25,2430,"genova"
"GE01","azzurro","energiaaquisita","post",26,2430,"genova"
"GE01","azzurro","energiaaquisita","post",27,2430,"genova"
"GE01","azzurro","energiaaquisita","post",28,2430,"genova"
"GE01","azzurro","energiaaquisita","post",29,2910,"genova"
"GE01","azzurro","energiaaquisita","post",30,3310,"genova"
"GE01","azzurro","energiaaquisita","post",31,3550,"genova"
"GE01","azzurro","energiaaquisita","post",32,3670,"genova"
"GE01","azzurro","energiaaquisita","post",33,3790,"genova"
"GE01","azzurro","energiaaquisita","post",34,3870,"genova"
"GE01","azzurro","energiaaquisita","post",35,3910,"genova"
"GE01","azzurro","giornaliero","post",0,0,"genova"
"GE01","azzurro","giornaliero","post",1,40,"genova"
"GE01","azzurro","giornaliero","post",2,40,"genova"
"GE01","azzurro","giornaliero","post",3,40,"genova"
"GE01","azzurro","giornaliero","post",4,40,"genova"
"GE01","azzurro","giornaliero","post",5,40,"genova"
"GE01","azzurro","giornaliero","post",6,40,"genova"
"GE01","azzurro","giornaliero","post",7,40,"genova"
"GE01","azzurro","giornaliero","post",8,80,"genova"
"GE01","azzurro","giornaliero","post",9,80,"genova"
"GE01","azzurro","giornaliero","post",10,80,"genova"
"GE01","azzurro","giornaliero","post",11,80,"genova"
"GE01","azzurro","giornaliero","post",12,80,"genova"
"GE01","azzurro","giornaliero","post",13,40,"genova"
"GE01","azzurro","giornaliero","post",14,40,"genova"
"GE01","azzurro","giornaliero","post",15,120,"genova"
"GE01","azzurro","giornaliero","post",16,120,"genova"
"GE01","azzurro","giornaliero","post",17,120,"genova"
"GE01","azzurro","giornaliero","post",18,80,"genova"
"GE01","azzurro","giornaliero","post",19,80,"genova"
"GE01","azzurro","giornaliero","post",20,40,"genova"
"GE01","azzurro","giornaliero","post",21,40,"genova"
"GE01","azzurro","giornaliero","post",22,320,"genova"
"GE01","azzurro","giornaliero","post",23,320,"genova"
"GE01","azzurro","giornaliero","post",24,280,"genova"
"GE01","azzurro","giornaliero","post",25,150,"genova"
"GE01","azzurro","giornaliero","post",26,0,"genova"
"GE01","azzurro","giornaliero","post",27,0,"genova"
"GE01","azzurro","giornaliero","post",28,0,"genova"
"GE01","azzurro","giornaliero","post",29,480,"genova"
"GE01","azzurro","giornaliero","post",30,400,"genova"
"GE01","azzurro","giornaliero","post",31,240,"genova"
"GE01","azzurro","giornaliero","post",32,120,"genova"
"GE01","azzurro","giornaliero","post",33,120,"genova"
"GE01","azzurro","giornaliero","post",34,80,"genova"
"GE01","azzurro","giornaliero","post",35,40,"genova"
"GE01","azzurro","mucche","post",0,1,"genova"
"GE01","azzurro","mucche","post",1,1,"genova"
"GE01","azzurro","mucche","post",2,1,"genova"
"GE01","azzurro","mucche","post",3,1,"genova"
"GE01","azzurro","mucche","post",4,1,"genova"
"GE01","azzurro","mucche","post",5,1,"genova"
"GE01","azzurro","mucche","post",6,1,"genova"
"GE01","azzurro","mucche","post",7,1,"genova"
"GE01","azzurro","mucche","post",8,2,"genova"
"GE01","azzurro","mucche","post",9,2,"genova"
"GE01","azzurro","mucche","post",10,2,"genova"
"GE01","azzurro","mucche","post",11,2,"genova"
"GE01","azzurro","mucche","post",12,2,"genova"
"GE01","azzurro","mucche","post",13,1,"genova"
"GE01","azzurro","mucche","post",14,1,"genova"
"GE01","azzurro","mucche","post",15,3,"genova"
"GE01","azzurro","mucche","post",16,3,"genova"
"GE01","azzurro","mucche","post",17,3,"genova"
"GE01","azzurro","mucche","post",18,2,"genova"
"GE01","azzurro","mucche","post",19,2,"genova"
"GE01","azzurro","mucche","post",20,1,"genova"
"GE01","azzurro","mucche","post",21,1,"genova"
"GE01","azzurro","mucche","post",22,8,"genova"
"GE01","azzurro","mucche","post",23,8,"genova"
"GE01","azzurro","mucche","post",24,7,"genova"
"GE01","azzurro","mucche","post",25,4,"genova"
"GE01","azzurro","mucche","post",26,0,"genova"
"GE01","azzurro","mucche","post",27,0,"genova"
"GE01","azzurro","mucche","post",28,0,"genova"
"GE01","azzurro","mucche","post",29,12,"genova"
"GE01","azzurro","mucche","post",30,10,"genova"
"GE01","azzurro","mucche","post",31,6,"genova"
"GE01","azzurro","mucche","post",32,3,"genova"
"GE01","azzurro","mucche","post",33,3,"genova"
"GE01","azzurro","mucche","post",34,2,"genova"
"GE01","azzurro","mucche","post",35,1,"genova"
"GE01","azzurro","muccheperse","post",0,0,"genova"
"GE01","azzurro","muccheperse","post",1,0,"genova"
"GE01","azzurro","muccheperse","post",2,0,"genova"
"GE01","azzurro","muccheperse","post",3,0,"genova"
"GE01","azzurro","muccheperse","post",4,0,"genova"
"GE01","azzurro","muccheperse","post",5,0,"genova"
"GE01","azzurro","muccheperse","post",6,0,"genova"
"GE01","azzurro","muccheperse","post",7,0,"genova"
"GE01","azzurro","muccheperse","post",8,0,"genova"
"GE01","azzurro","muccheperse","post",9,0,"genova"
"GE01","azzurro","muccheperse","post",10,0,"genova"
"GE01","azzurro","muccheperse","post",11,0,"genova"
"GE01","azzurro","muccheperse","post",12,0,"genova"
"GE01","azzurro","muccheperse","post",13,1,"genova"
"GE01","azzurro","muccheperse","post",14,1,"genova"
"GE01","azzurro","muccheperse","post",15,1,"genova"
"GE01","azzurro","muccheperse","post",16,1,"genova"
"GE01","azzurro","muccheperse","post",17,1,"genova"
"GE01","azzurro","muccheperse","post",18,2,"genova"
"GE01","azzurro","muccheperse","post",19,2,"genova"
"GE01","azzurro","muccheperse","post",20,3,"genova"
"GE01","azzurro","muccheperse","post",21,3,"genova"
"GE01","azzurro","muccheperse","post",22,3,"genova"
"GE01","azzurro","muccheperse","post",23,3,"genova"
"GE01","azzurro","muccheperse","post",24,4,"genova"
"GE01","azzurro","muccheperse","post",25,7,"genova"
"GE01","azzurro","muccheperse","post",26,11,"genova"
"GE01","azzurro","muccheperse","post",27,11,"genova"
"GE01","azzurro","muccheperse","post",28,11,"genova"
"GE01","azzurro","muccheperse","post",29,11,"genova"
"GE01","azzurro","muccheperse","post",30,13,"genova"
"GE01","azzurro","muccheperse","post",31,17,"genova"
"GE01","azzurro","muccheperse","post",32,20,"genova"
"GE01","azzurro","muccheperse","post",33,20,"genova"
"GE01","azzurro","muccheperse","post",34,21,"genova"
"GE01","azzurro","muccheperse","post",35,22,"genova"
"GE01","azzurro","muccheslider","post",0,1,"genova"
"GE01","azzurro","muccheslider","post",1,1,"genova"
"GE01","azzurro","muccheslider","post",2,1,"genova"
"GE01","azzurro","muccheslider","post",3,1,"genova"
"GE01","azzurro","muccheslider","post",4,1,"genova"
"GE01","azzurro","muccheslider","post",5,1,"genova"
"GE01","azzurro","muccheslider","post",6,1,"genova"
"GE01","azzurro","muccheslider","post",7,1,"genova"
"GE01","azzurro","muccheslider","post",8,2,"genova"
"GE01","azzurro","muccheslider","post",9,2,"genova"
"GE01","azzurro","muccheslider","post",10,2,"genova"
"GE01","azzurro","muccheslider","post",11,2,"genova"
"GE01","azzurro","muccheslider","post",12,2,"genova"
"GE01","azzurro","muccheslider","post",13,2,"genova"
"GE01","azzurro","muccheslider","post",14,2,"genova"
"GE01","azzurro","muccheslider","post",15,3,"genova"
"GE01","azzurro","muccheslider","post",16,3,"genova"
"GE01","azzurro","muccheslider","post",17,3,"genova"
"GE01","azzurro","muccheslider","post",18,3,"genova"
"GE01","azzurro","muccheslider","post",19,3,"genova"
"GE01","azzurro","muccheslider","post",20,3,"genova"
"GE01","azzurro","muccheslider","post",21,5,"genova"
"GE01","azzurro","muccheslider","post",22,8,"genova"
"GE01","azzurro","muccheslider","post",23,8,"genova"
"GE01","azzurro","muccheslider","post",24,8,"genova"
"GE01","azzurro","muccheslider","post",25,8,"genova"
"GE01","azzurro","muccheslider","post",26,8,"genova"
"GE01","azzurro","muccheslider","post",27,8,"genova"
"GE01","azzurro","muccheslider","post",28,8,"genova"
"GE01","azzurro","muccheslider","post",29,12,"genova"
"GE01","azzurro","muccheslider","post",30,12,"genova"
"GE01","azzurro","muccheslider","post",31,12,"genova"
"GE01","azzurro","muccheslider","post",32,12,"genova"
"GE01","azzurro","muccheslider","post",33,12,"genova"
"GE01","azzurro","muccheslider","post",34,12,"genova"
"GE01","azzurro","muccheslider","post",35,12,"genova"
"GE01","blu","capital","post",0,10,"genova"
"GE01","blu","capital","post",1,40,"genova"
"GE01","blu","capital","post",2,70,"genova"
"GE01","blu","capital","post",3,100,"genova"
"GE01","blu","capital","post",4,130,"genova"
"GE01","blu","capital","post",5,160,"genova"
"GE01","blu","capital","post",6,190,"genova"
"GE01","blu","capital","post",7,220,"genova"
"GE01","blu","capital","post",8,220,"genova"
"GE01","blu","capital","post",9,280,"genova"
"GE01","blu","capital","post",10,340,"genova"
"GE01","blu","capital","post",11,400,"genova"
"GE01","blu","capital","post",12,460,"genova"
"GE01","blu","capital","post",13,520,"genova"
"GE01","blu","capital","post",14,580,"genova"
"GE01","blu","capital","post",15,600,"genova"
"GE01","blu","capital","post",16,750,"genova"
"GE01","blu","capital","post",17,900,"genova"
"GE01","blu","capital","post",18,1050,"genova"
"GE01","blu","capital","post",19,1160,"genova"
"GE01","blu","capital","post",20,1190,"genova"
"GE01","blu","capital","post",21,1220,"genova"
"GE01","blu","capital","post",22,1040,"genova"
"GE01","blu","capital","post",23,1190,"genova"
"GE01","blu","capital","post",24,1300,"genova"
"GE01","blu","capital","post",25,1370,"genova"
"GE01","blu","capital","post",26,1440,"genova"
"GE01","blu","capital","post",27,1510,"genova"
"GE01","blu","capital","post",28,1580,"genova"
"GE01","blu","capital","post",29,2190,"genova"
"GE01","blu","capital","post",30,2740,"genova"
"GE01","blu","capital","post",31,2790,"genova"
"GE01","blu","capital","post",32,2590,"genova"
"GE01","blu","capital","post",33,2230,"genova"
"GE01","blu","capital","post",34,1870,"genova"
"GE01","blu","capital","post",35,1470,"genova"
"GE01","blu","ccr","post",0,0,"genova"
"GE01","blu","ccr","post",1,0,"genova"
"GE01","blu","ccr","post",2,0,"genova"
"GE01","blu","ccr","post",3,0,"genova"
"GE01","blu","ccr","post",4,0,"genova"
"GE01","blu","ccr","post",5,0,"genova"
"GE01","blu","ccr","post",6,0,"genova"
"GE01","blu","ccr","post",7,0,"genova"
"GE01","blu","ccr","post",8,50,"genova"
"GE01","blu","ccr","post",9,50,"genova"
"GE01","blu","ccr","post",10,50,"genova"
"GE01","blu","ccr","post",11,50,"genova"
"GE01","blu","ccr","post",12,50,"genova"
"GE01","blu","ccr","post",13,50,"genova"
"GE01","blu","ccr","post",14,50,"genova"
"GE01","blu","ccr","post",15,100,"genova"
"GE01","blu","ccr","post",16,100,"genova"
"GE01","blu","ccr","post",17,100,"genova"
"GE01","blu","ccr","post",18,100,"genova"
"GE01","blu","ccr","post",19,100,"genova"
"GE01","blu","ccr","post",20,100,"genova"
"GE01","blu","ccr","post",21,100,"genova"
"GE01","blu","ccr","post",22,300,"genova"
"GE01","blu","ccr","post",23,300,"genova"
"GE01","blu","ccr","post",24,300,"genova"
"GE01","blu","ccr","post",25,300,"genova"
"GE01","blu","ccr","post",26,300,"genova"
"GE01","blu","ccr","post",27,300,"genova"
"GE01","blu","ccr","post",28,300,"genova"
"GE01","blu","ccr","post",29,300,"genova"
"GE01","blu","ccr","post",30,300,"genova"
"GE01","blu","ccr","post",31,300,"genova"
"GE01","blu","ccr","post",32,290,"genova"
"GE01","blu","ccr","post",33,290,"genova"
"GE01","blu","ccr","post",34,290,"genova"
"GE01","blu","ccr","post",35,290,"genova"
"GE01","blu","daysurvived","post",0,0,"genova"
"GE01","blu","daysurvived","post",1,1,"genova"
"GE01","blu","daysurvived","post",2,2,"genova"
"GE01","blu","daysurvived","post",3,3,"genova"
"GE01","blu","daysurvived","post",4,4,"genova"
"GE01","blu","daysurvived","post",5,5,"genova"
"GE01","blu","daysurvived","post",6,6,"genova"
"GE01","blu","daysurvived","post",7,7,"genova"
"GE01","blu","daysurvived","post",8,8,"genova"
"GE01","blu","daysurvived","post",9,9,"genova"
"GE01","blu","daysurvived","post",10,10,"genova"
"GE01","blu","daysurvived","post",11,11,"genova"
"GE01","blu","daysurvived","post",12,12,"genova"
"GE01","blu","daysurvived","post",13,13,"genova"
"GE01","blu","daysurvived","post",14,14,"genova"
"GE01","blu","daysurvived","post",15,15,"genova"
"GE01","blu","daysurvived","post",16,16,"genova"
"GE01","blu","daysurvived","post",17,17,"genova"
"GE01","blu","daysurvived","post",18,18,"genova"
"GE01","blu","daysurvived","post",19,19,"genova"
"GE01","blu","daysurvived","post",20,20,"genova"
"GE01","blu","daysurvived","post",21,21,"genova"
"GE01","blu","daysurvived","post",22,22,"genova"
"GE01","blu","daysurvived","post",23,23,"genova"
"GE01","blu","daysurvived","post",24,24,"genova"
"GE01","blu","daysurvived","post",25,25,"genova"
"GE01","blu","daysurvived","post",26,26,"genova"
"GE01","blu","daysurvived","post",27,27,"genova"
"GE01","blu","daysurvived","post",28,28,"genova"
"GE01","blu","daysurvived","post",29,29,"genova"
"GE01","blu","daysurvived","post",30,30,"genova"
"GE01","blu","daysurvived","post",31,31,"genova"
"GE01","blu","daysurvived","post",32,32,"genova"
"GE01","blu","daysurvived","post",33,33,"genova"
"GE01","blu","daysurvived","post",34,34,"genova"
"GE01","blu","daysurvived","post",35,35,"genova"
"GE01","blu","energiaaquisita","post",0,0,"genova"
"GE01","blu","energiaaquisita","post",1,40,"genova"
"GE01","blu","energiaaquisita","post",2,80,"genova"
"GE01","blu","energiaaquisita","post",3,120,"genova"
"GE01","blu","energiaaquisita","post",4,160,"genova"
"GE01","blu","energiaaquisita","post",5,200,"genova"
"GE01","blu","energiaaquisita","post",6,240,"genova"
"GE01","blu","energiaaquisita","post",7,280,"genova"
"GE01","blu","energiaaquisita","post",8,360,"genova"
"GE01","blu","energiaaquisita","post",9,440,"genova"
"GE01","blu","energiaaquisita","post",10,520,"genova"
"GE01","blu","energiaaquisita","post",11,600,"genova"
"GE01","blu","energiaaquisita","post",12,680,"genova"
"GE01","blu","energiaaquisita","post",13,760,"genova"
"GE01","blu","energiaaquisita","post",14,840,"genova"
"GE01","blu","energiaaquisita","post",15,1040,"genova"
"GE01","blu","energiaaquisita","post",16,1240,"genova"
"GE01","blu","energiaaquisita","post",17,1440,"genova"
"GE01","blu","energiaaquisita","post",18,1640,"genova"
"GE01","blu","energiaaquisita","post",19,1800,"genova"
"GE01","blu","energiaaquisita","post",20,1880,"genova"
"GE01","blu","energiaaquisita","post",21,1960,"genova"
"GE01","blu","energiaaquisita","post",22,2160,"genova"
"GE01","blu","energiaaquisita","post",23,2360,"genova"
"GE01","blu","energiaaquisita","post",24,2520,"genova"
"GE01","blu","energiaaquisita","post",25,2640,"genova"
"GE01","blu","energiaaquisita","post",26,2760,"genova"
"GE01","blu","energiaaquisita","post",27,2880,"genova"
"GE01","blu","energiaaquisita","post",28,3000,"genova"
"GE01","blu","energiaaquisita","post",29,4760,"genova"
"GE01","blu","energiaaquisita","post",30,5750,"genova"
"GE01","blu","energiaaquisita","post",31,6240,"genova"
"GE01","blu","energiaaquisita","post",32,6480,"genova"
"GE01","blu","energiaaquisita","post",33,6560,"genova"
"GE01","blu","energiaaquisita","post",34,6640,"genova"
"GE01","blu","energiaaquisita","post",35,6680,"genova"
"GE01","blu","giornaliero","post",0,0,"genova"
"GE01","blu","giornaliero","post",1,40,"genova"
"GE01","blu","giornaliero","post",2,40,"genova"
"GE01","blu","giornaliero","post",3,40,"genova"
"GE01","blu","giornaliero","post",4,40,"genova"
"GE01","blu","giornaliero","post",5,40,"genova"
"GE01","blu","giornaliero","post",6,40,"genova"
"GE01","blu","giornaliero","post",7,40,"genova"
"GE01","blu","giornaliero","post",8,80,"genova"
"GE01","blu","giornaliero","post",9,80,"genova"
"GE01","blu","giornaliero","post",10,80,"genova"
"GE01","blu","giornaliero","post",11,80,"genova"
"GE01","blu","giornaliero","post",12,80,"genova"
"GE01","blu","giornaliero","post",13,80,"genova"
"GE01","blu","giornaliero","post",14,80,"genova"
"GE01","blu","giornaliero","post",15,200,"genova"
"GE01","blu","giornaliero","post",16,200,"genova"
"GE01","blu","giornaliero","post",17,200,"genova"
"GE01","blu","giornaliero","post",18,200,"genova"
"GE01","blu","giornaliero","post",19,160,"genova"
"GE01","blu","giornaliero","post",20,80,"genova"
"GE01","blu","giornaliero","post",21,80,"genova"
"GE01","blu","giornaliero","post",22,200,"genova"
"GE01","blu","giornaliero","post",23,200,"genova"
"GE01","blu","giornaliero","post",24,160,"genova"
"GE01","blu","giornaliero","post",25,120,"genova"
"GE01","blu","giornaliero","post",26,120,"genova"
"GE01","blu","giornaliero","post",27,120,"genova"
"GE01","blu","giornaliero","post",28,120,"genova"
"GE01","blu","giornaliero","post",29,1760,"genova"
"GE01","blu","giornaliero","post",30,990,"genova"
"GE01","blu","giornaliero","post",31,490,"genova"
"GE01","blu","giornaliero","post",32,240,"genova"
"GE01","blu","giornaliero","post",33,80,"genova"
"GE01","blu","giornaliero","post",34,80,"genova"
"GE01","blu","giornaliero","post",35,40,"genova"
"GE01","blu","mucche","post",0,1,"genova"
"GE01","blu","mucche","post",1,1,"genova"
"GE01","blu","mucche","post",2,1,"genova"
"GE01","blu","mucche","post",3,1,"genova"
"GE01","blu","mucche","post",4,1,"genova"
"GE01","blu","mucche","post",5,1,"genova"
"GE01","blu","mucche","post",6,1,"genova"
"GE01","blu","mucche","post",7,1,"genova"
"GE01","blu","mucche","post",8,2,"genova"
"GE01","blu","mucche","post",9,2,"genova"
"GE01","blu","mucche","post",10,2,"genova"
"GE01","blu","mucche","post",11,2,"genova"
"GE01","blu","mucche","post",12,2,"genova"
"GE01","blu","mucche","post",13,2,"genova"
"GE01","blu","mucche","post",14,2,"genova"
"GE01","blu","mucche","post",15,5,"genova"
"GE01","blu","mucche","post",16,5,"genova"
"GE01","blu","mucche","post",17,5,"genova"
"GE01","blu","mucche","post",18,5,"genova"
"GE01","blu","mucche","post",19,4,"genova"
"GE01","blu","mucche","post",20,2,"genova"
"GE01","blu","mucche","post",21,2,"genova"
"GE01","blu","mucche","post",22,5,"genova"
"GE01","blu","mucche","post",23,5,"genova"
"GE01","blu","mucche","post",24,4,"genova"
"GE01","blu","mucche","post",25,3,"genova"
"GE01","blu","mucche","post",26,3,"genova"
"GE01","blu","mucche","post",27,3,"genova"
"GE01","blu","mucche","post",28,3,"genova"
"GE01","blu","mucche","post",29,44,"genova"
"GE01","blu","mucche","post",30,26,"genova"
"GE01","blu","mucche","post",31,13,"genova"
"GE01","blu","mucche","post",32,6,"genova"
"GE01","blu","mucche","post",33,2,"genova"
"GE01","blu","mucche","post",34,2,"genova"
"GE01","blu","mucche","post",35,1,"genova"
"GE01","blu","muccheperse","post",0,0,"genova"
"GE01","blu","muccheperse","post",1,0,"genova"
"GE01","blu","muccheperse","post",2,0,"genova"
"GE01","blu","muccheperse","post",3,0,"genova"
"GE01","blu","muccheperse","post",4,0,"genova"
"GE01","blu","muccheperse","post",5,0,"genova"
"GE01","blu","muccheperse","post",6,0,"genova"
"GE01","blu","muccheperse","post",7,0,"genova"
"GE01","blu","muccheperse","post",8,0,"genova"
"GE01","blu","muccheperse","post",9,0,"genova"
"GE01","blu","muccheperse","post",10,0,"genova"
"GE01","blu","muccheperse","post",11,0,"genova"
"GE01","blu","muccheperse","post",12,0,"genova"
"GE01","blu","muccheperse","post",13,0,"genova"
"GE01","blu","muccheperse","post",14,0,"genova"
"GE01","blu","muccheperse","post",15,0,"genova"
"GE01","blu","muccheperse","post",16,0,"genova"
"GE01","blu","muccheperse","post",17,0,"genova"
"GE01","blu","muccheperse","post",18,0,"genova"
"GE01","blu","muccheperse","post",19,1,"genova"
"GE01","blu","muccheperse","post",20,3,"genova"
"GE01","blu","muccheperse","post",21,3,"genova"
"GE01","blu","muccheperse","post",22,3,"genova"
"GE01","blu","muccheperse","post",23,3,"genova"
"GE01","blu","muccheperse","post",24,4,"genova"
"GE01","blu","muccheperse","post",25,5,"genova"
"GE01","blu","muccheperse","post",26,5,"genova"
"GE01","blu","muccheperse","post",27,5,"genova"
"GE01","blu","muccheperse","post",28,5,"genova"
"GE01","blu","muccheperse","post",29,5,"genova"
"GE01","blu","muccheperse","post",30,23,"genova"
"GE01","blu","muccheperse","post",31,36,"genova"
"GE01","blu","muccheperse","post",32,43,"genova"
"GE01","blu","muccheperse","post",33,47,"genova"
"GE01","blu","muccheperse","post",34,47,"genova"
"GE01","blu","muccheperse","post",35,48,"genova"
"GE01","blu","muccheslider","post",0,1,"genova"
"GE01","blu","muccheslider","post",1,1,"genova"
"GE01","blu","muccheslider","post",2,1,"genova"
"GE01","blu","muccheslider","post",3,1,"genova"
"GE01","blu","muccheslider","post",4,1,"genova"
"GE01","blu","muccheslider","post",5,1,"genova"
"GE01","blu","muccheslider","post",6,1,"genova"
